"wd_id","line_id","linewd","lex_id","tag","line_id","TT lemma"
1135,161,4,"a","PRE",161,"a_S"
1136,161,5,"si","DET:poss",161,"son4_S"
1137,161,6,"grant","ADJ",161,"grant_+CIT"
1138,161,7,"conroy","NOM",161,"<unknown>"
1139,161,8,"?","PON",161,"?"
1140,162,1,"vostre","DET:poss",162,"vostre_S"
1141,162,2,"non","NOM",162,"nom_+CIT"
1142,162,3,"et","CON:coord",162,"et_S"
1143,162,4,"vostre","DET:poss",162,"vostre_S"
1144,162,5,"terre","NOM",162,"terre_+CIT"
1145,163,1,"moy","PRO:pers",163,"je_S"
1146,163,2,"poreis","VER",163,"<nolem>"
1147,163,3,"dire","VER",163,"dire_+MIT"
1148,163,4,",","PON",163,","
1149,163,5,"s","PRO:pers",163,"soi1_S"
1150,163,6,"il","PRO:pers",163,"il_S"
1151,163,7,"vos","PRO:pers",163,"vos1_S"
1152,163,8,"plaist","VER",163,"plaire_+MI"
1153,163,9,"?","PON",163,"?"
1154,164,1,"sachiés","VER",164,"savoir_+M"
1155,164,2,",","PON",164,","
1156,164,3,"mes","DET:poss",164,"mon1_S"
1157,164,4,"signeur","NOM",164,"seignor_+C"
1158,164,5,",","PON",164,","
1159,164,6,"que","PROCON",164,"que3_S"
1160,164,7,"mon","DET:poss",164,"mon1_S"
1161,164,8,"nom","NOM",164,"nom_+CIT"
1162,164,9,"est","VER",164,"ester|estre1_+M|+I"
1163,164,10,"balthazar","VER",164,"<unknown>"
1164,165,1,"et","CON:coord",165,"et_S"
1165,165,2,"suy","VER",165,"sivre_+M"
1166,165,3,"roy","NOM",165,"roi_C"
1167,165,4,"coroneit","VER",165,"coroner_+M"
1168,165,5,"de","PRE",165,"de_+S"
1169,165,6,"la","DET:def",165,"le_S"
1170,165,7,"cyté","NOM",165,"<unknown>"
1171,165,8,"de","PRE",165,"de_+S"
1172,165,9,"saba","NPR",165,"<nolem>"
1173,165,10,";","PON",165,";"
1174,166,1,"si","DET:poss",166,"son4_S"
1175,166,2,"aie","NOM",166,"äie_+IdTd"
1176,166,3,"une","DET:ndf",166,"un_S"
1177,166,4,"estoille","NOM",166,"estoile|estoire2_*+IT|+T"
1178,166,5,"veyut","VER",166,"voir_M"
1179,166,6,",","PON",166,","
1180,167,1,"qui","PROCON",167,"qui_S"
1181,167,2,"en","PRE",167,"en1_+S"
1182,167,3,"ciel","NOM",167,"ciel_+IT"
1183,167,4,"soy","PRO:pers",167,"soi1_S"
1184,167,5,"est","VER",167,"ester|estre1_+M|+I"
1185,167,6,"apparuit","VER",167,"paroir_+M"
1186,167,7,",","PON",167,","
1187,168,1,"laqueil","ADV",168,"<unknown>"
1188,168,2,"moy","PRO:pers",168,"je_S"
1189,168,3,"at","VER",168,"avoir|estre_+IM|M"
1190,168,4,"droit","ADJ",168,"dreste|droit2|droit_+T|C|IT"
1191,168,5,"chi","ADV",168,"ci_+Z"
1192,168,6,"amyneit","VER",168,"<unknown>"
1193,168,7,",","PON",168,","
1194,169,1,"por","PRE",169,"por2_+S"
1195,169,2,"troueir","VER",169,"trover_*+C"
1196,169,3,"le","DET:def",169,"le_S"
1197,169,4,"roy","NOM",169,"roi_C"
1198,169,5,"souerain","ADJ",169,"soverain_*IT"
1199,169,6,",","PON",169,","
1200,170,1,"qui","PROCON",170,"qui_S"
1201,170,2,"est","VER",170,"ester|estre1_+M|+I"
1202,170,3,"neis","ADV",170,"nois|nëis_+Td|Id"
1203,170,4,"nouellement","ADV",170,"<unknown>"
1204,170,5,".","PON",170,"."
1205,171,1,"o","PRE",171,"o4_+S"
1206,171,2,"mon","DET:poss",171,"mon1_S"
1207,171,3,"signeur","NOM",171,"seignor_+C"
1208,171,4,"!","PON",171,"!"
1209,171,5,"s","PRO:pers",171,"soi1_S"
1210,171,6,"il","PRO:pers",171,"il_S"
1211,171,7,"vos","PRO:pers",171,"vos1_S"
1212,171,8,"plaisoit","VER",171,"plaire_+M"
1213,171,9,",","PON",171,","
1214,172,1,"nos","PRO:pers",172,"nos1_S"
1215,172,2,"sariens","VER",172,"<unknown>"
1216,172,3,"volentire","NOM",172,"<unknown>"
1217,172,4,"vostre","DET:poss",172,"vostre_S"
1218,172,5,"noin","NOM",172,"<unknown>"
1219,172,6,",","PON",172,","
1220,173,1,"de","PRE",173,"de_+S"
1221,173,2,"queil","ADJ",173,"quel_C"
1222,173,3,"terre","NOM",173,"terre_+CIT"
1223,173,4,"et","CON:coord",173,"et_S"
1224,173,5,"de","PRE",173,"de_+S"
1225,173,6,"queil","ADJ",173,"quel_C"
1226,173,7,"region","NOM",173,"regïon_+IIdTd"
1227,174,1,"vos","PRO:pers",174,"vos1_S"
1228,174,2,"asteis","VER",174,"estre_M"
1229,174,3,"et","CON:coord",174,"et_S"
1230,174,4,"de","PRE",174,"de_+S"
1231,174,5,"queil","ADJ",174,"quel_C"
1232,174,6,"nacion","NOM",174,"nacïon_+Td"
1233,174,7,"?","PON",174,"?"
1234,175,1,"mon","DET:poss",175,"mon1_S"
1235,175,2,"noin","NOM",175,"<unknown>"
1236,175,3,",","PON",175,","
1237,175,4,"messigneur","NOM",175,"<unknown>"
1238,175,5,",","PON",175,","
1239,175,6,"volentire","NOM",175,"<unknown>"
1240,176,1,"vos","PRO:pers",176,"vos1_S"
1241,176,2,"diraie","VER",176,"dire_+M"
1242,176,3,",","PON",176,","
1243,176,4,"sens","PRE",176,"sans_+S"
1244,176,5,"point","NOM",176,"point_+CIT"
1245,176,6,"mentire","VER",176,"mentir_*+M"
1246,176,7,".","PON",176,"."
1247,177,1,"j","PRO:pers",177,"je_S"
1248,177,2,"aie","VER",177,"aidier|avoir_+MIdMd|+CMIMd"
1249,177,3,"noin","VER",177,"<unknown>"
1250,177,4,"jaspar","VER",177,"<unknown>"
1251,177,5,"et","CON:coord",177,"et_S"
1252,177,6,"suy","VER",177,"sivre_+M"
1253,177,7,"d","PRE",177,"de_+S"
1254,177,8,"arabie","NPR",177,"<nolem>"
1255,177,9,",","PON",177,","
1256,178,1,"et","CON:coord",178,"et_S"
1257,178,2,"plusseur","NOM",178,"<unknown>"
1258,178,3,"jour","NOM",178,"jor_+C"
1259,178,4,"me","PRO:pers",178,"je_S"
1260,178,5,"suy","VER",178,"sivre_+M"
1261,178,6,"maris","NOM",178,"mari_*+CIT"
1262,179,1,"et","CON:coord",179,"et_S"
1263,179,2,"sachiés","VER",179,"savoir_+M"
1264,179,3,"que","PROCON",179,"que3_S"
1265,179,4,"n","PRO:clit",179,"en2_S"
1266,179,5,"aie","VER",179,"aidier|avoir_+MIdMd|+CMIMd"
1267,179,6,"aultre","ADJ",179,"autre_Z"
1268,179,7,"volenté","NOM",179,"volenté_+IT"
1269,180,1,"que","PROCON",180,"que3_S"
1270,180,2,"de","PRE",180,"de_+S"
1271,180,3,"aoreir","VER",180,"aorer1|aorer2_*+TM|+IT"
1272,180,4,"le","DET:def",180,"le_S"
1273,180,5,"roy","NOM",180,"roi_C"
1274,180,6,"nouellement","ADV",180,"<unknown>"
1275,180,7,"neis","ADV",180,"nois|nëis_+Td|Id"
1276,180,8,".","PON",180,"."
1277,181,1,"o","PRE",181,"o4_+S"
1278,181,2,"mes","DET:poss",181,"mon1_S"
1279,181,3,"tres","ADV",181,"tres|très_I|IIdTd"
1280,181,4,"noble","ADJ",181,"noble1|noble_+IT|CI"
1281,181,5,"signeurs","NOM",181,"seignor_*+C"
1282,181,6,"!","PON",181,"!"
1283,182,1,"puis","ADV",182,"puis_IT"
1284,182,2,"que","PROCON",182,"que3_S"
1285,182,3,"ensi","ADV",182,"ainsi_+IT"
1286,182,4,"est","VER",182,"ester|estre1_+M|+I"
1287,182,5,"que","PROCON",182,"que3_S"
1288,182,6,"le","DET:def",182,"le_S"
1289,182,7,"hault","ADJ",182,"haut_+Z"
1290,182,8,"roy","NOM",182,"roi_C"
1291,182,9,"de","PRE",182,"de_+S"
1292,182,10,"magesté","NOM",182,"<unknown>"
1293,183,1,"nos","PRO:pers",183,"nos1_S"
1294,183,2,"at","VER",183,"avoir|estre_+IM|M"
1295,183,3,"tous","DET:ind",183,"tot_S"
1296,183,4,"iii","NOM",183,"<unknown>"
1297,183,5,"ychi","ADV",183,"ici_*+Z"
1298,183,6,"assembleit","VER",183,"assembler_*+IT"
1299,184,1,"por","PRE",184,"por2_+S"
1300,184,2,"troueir","VER",184,"trover_*+C"
1301,184,3,"le","DET:def",184,"le_S"
1302,184,4,"saueur","NOM",184,"<unknown>"
1303,184,5,"de","PRE",184,"de_+S"
1304,184,6,"monde","NOM",184,"monde1|monde_+IT|CI"
1305,184,7,"nouellement","ADV",184,"<unknown>"
1306,184,8,"nes","ADV",184,"nëis_I"
1307,184,9,",","PON",184,","
1308,185,1,"humblement","ADV",185,"umblement_*I"
1309,185,2,"vos","PRO:pers",185,"vos1_S"
1310,185,3,"priie","VER",185,"priier_*+IT"
1311,185,4,"que","PROCON",185,"que3_S"
1312,185,5,",","PON",185,","
1313,185,6,"a","PRE",185,"a_S"
1314,185,7,"grant","ADJ",185,"grant_+CIT"
1315,185,8,"joie","NOM",185,"joie|joïe1|joïe2_+IT|+Td|+Td"
1316,185,9,",","PON",185,","
1317,186,1,"y","PRO:clit",186,"i2_S"
1318,186,2,"allons","VER",186,"aler_+M"
1319,186,3,"ensemble","ADV",186,"ensemble_CIT"
1320,186,4,"por","PRE",186,"por2_+S"
1321,186,5,"ly","PRO:pers",186,"il_S"
1322,186,6,"aoreir","VER",186,"aorer1|aorer2_*+TM|+IT"
1323,186,7,".","PON",186,"."
1324,187,1,"hasteis","VER",187,"<unknown>"
1325,187,2,"vos","PRO:pers",187,"vos1_S"
1326,187,3,",","PON",187,","
1327,187,4,"mon","DET:poss",187,"mon1_S"
1328,187,5,"messagire","NOM",187,"<unknown>"
1329,187,6,",","PON",187,","
1330,188,1,"parleis","VER",188,"parler_*+M"
1331,188,2,"a","PRE",188,"a_S"
1332,188,3,"moy","PRO:pers",188,"je_S"
1333,188,4,",","PON",188,","
1334,188,5,"sens","NOM",188,"sens_+IT"
1335,188,6,"dementire","VER",188,"<unknown>"
1336,188,7,".","PON",188,"."
1337,189,1,"que","PROCON",189,"que3_S"
1338,189,2,"vos","PRO:pers",189,"vos1_S"
1339,189,3,"plaist","VER",189,"plaire_+MI"
1340,189,4,",","PON",189,","
1341,189,5,"mon","DET:poss",189,"mon1_S"
1342,189,6,"douls","VER",189,"doloir_+M"
1343,189,7,"signeur","NOM",189,"seignor_+C"
1344,189,8,"?","PON",189,"?"
1345,190,1,"a","PRE",190,"a_S"
1346,190,2,"vos","PRO:pers",190,"vos1_S"
1347,190,3,"doie","VER",190,"devoir|dire_+CIM|+M"
1348,190,4,"loyalté","VER",190,"<unknown>"
1349,190,5,"et","CON:coord",190,"et_S"
1350,190,6,"houneur","NOM",190,"onor_*+IT"
1351,190,7,";","PON",190,";"
1352,191,1,"dit","VER",191,"dire_+CMI"
1353,191,2,"moy","PRO:pers",191,"je_S"
1354,191,3,"ce","PRO:invar",191,"ce1_S"
1355,191,4,"qu","PROCON",191,"que1|que2|que3|que4_S|S|S|S"
1356,191,5,"il","PRO:pers",191,"il_S"
1357,191,6,"vos","PRO:pers",191,"vos1_S"
1358,191,7,"plaist","VER",191,"plaire_+MI"
1359,192,1,"et","CON:coord",192,"et_S"
1360,192,2,"je","PRO:pers",192,"je_S"
1361,192,3,"le","PRO:pers",192,"il_S"
1362,192,4,"feraie","VER",192,"faire_*+M"
1363,192,5,"sens","PRE",192,"sans_+S"
1364,192,6,"arest","NOM",192,"arest_+IT"
1365,192,7,".","PON",192,"."
1366,193,1,"dit","VER",193,"dire_+CMI"
1367,193,2,"az","PREDET:a",193,"a+le_S"
1368,193,3,"clerc","NOM",193,"clerc_+CIT"
1369,193,4,"qui","PROCON",193,"qui_S"
1370,193,5,"a","PRE",193,"a_S"
1371,193,6,"moy","PRO:pers",193,"je_S"
1372,193,7,"parleir","VER",193,"parler_*+M"
1373,193,8,"viengnent","VER",193,"venir_+Z"
1374,194,1,"toust","ADV",194,"tost1|tost_*+T|CI"
1375,194,2,",","PON",194,","
1376,194,3,"sens","PRE",194,"sans_+S"
1377,194,4,"nullement","ADV",194,"nulement_Z"
1378,194,5,"attendre","VER",194,"contratendre_+M"
1379,194,6,";","PON",194,";"
1380,195,1,"aucune","DET:ind",195,"aucun_S"
1381,195,2,"question","NOM",195,"questïon_+Td"
1382,195,3,"leur","PRO:pers",195,"lor2_S"
1383,195,4,"veulle","VER",195,"voloir_+Z"
1384,195,5,"faire","VER",195,"faire_+MIT"
1385,196,1,"qui","PROCON",196,"qui_S"
1386,196,2,"est","VER",196,"ester|estre1_+M|+I"
1387,196,3,"a","PRE",196,"a_S"
1388,196,4,"moy","PRO:pers",196,"je_S"
1389,196,5,"fort","ADJ",196,"fort_+IT"
1390,196,6,"contraire","ADJ",196,"contraire1|contraire_T|I"
1391,196,7,".","PON",196,"."
1392,197,1,"je","PRO:pers",197,"je_S"
1393,197,2,"m","PRO:pers",197,"je_S"
1394,197,3,"en","PRO:clit",197,"en2_S"
1395,197,4,"voy","VER",197,"aler|voir_+M|M"
1396,197,5,",","PON",197,","
1397,197,6,"mon","DET:poss",197,"mon1_S"
1398,197,7,"signeur","NOM",197,"seignor_+C"
1399,197,8,";","PON",197,";"
1400,198,1,"attendeis","VER",198,"<unknown>"
1401,198,2,"unc","ADV",198,"onque_+I"
1402,198,3,"pitit","ADJ",198,"<nolem>"
1403,198,4,"de","PRE",198,"de_+S"
1404,198,5,"heure","NOM",198,"ore3_+T"
1405,198,6,".","PON",198,"."
1406,199,1,"reuerens","NOM",199,"<unknown>"
1407,199,2,"sire","NPR",199,"<nolem>"
1408,199,3,"et","CON:coord",199,"et_S"
1409,199,4,"tresnoble","NPR",199,"<unknown>"
1410,199,5,"maistre","NOM",199,"mitre1_+T"
1411,199,6,";","PON",199,";"
1412,200,1,"herode","NPR",200,"herode_Z"
1413,200,2,"nostre","DET:poss",200,"nostre_S"
1414,200,3,"roy","NOM",200,"roi_C"
1415,200,4,",","PON",200,","
1416,200,5,"at","VER",200,"avoir|estre_+IM|M"
1417,200,6,",","PON",200,","
1418,200,7,"de","PRE",200,"de_+S"
1419,200,8,"vos","PRO:pers",200,"vos1_S"
1420,200,9,",","PON",200,","
1421,200,10,"affaire","NOM",200,"afaire_G"
1422,200,11,";","PON",200,";"
1423,201,1,"par","PRE",201,"par_S"
1424,201,2,"moy","PRO:pers",201,"je_S"
1425,201,3,"vos","PRO:pers",201,"vos1_S"
1426,201,4,"mande","VER",201,"mander_+IIdM"
1427,201,5,"salut","NOM",201,"salu_+CT"
1428,201,6,"notable","ADJ",201,"notable_+T"
1429,201,7,".","PON",201,"."
1430,202,1,"ilh","PRO:pers",202,"il_S"
1431,202,2,"luy","PRO:pers",202,"il|loi1_S|S"
1432,202,3,"est","VER",202,"ester|estre1_+M|+I"
1433,202,4,"soruenue","VER",202,"<unknown>"
1434,202,5,"chose","NOM",202,"chose_+CIT"
1435,202,6,"inenarrable","ADJ",202,"<unknown>"
1436,202,7,",","PON",202,","
1437,203,1,"par","PRE",203,"par_S"
1438,203,2,"coy","PRO:invar",203,"coi2_S"
1439,203,3,"vos","PRO:pers",203,"vos1_S"
1440,203,4,"prie","VER",203,"priier_+I"
1441,203,5,"qu","PROCON",203,"que1|que2|que3|que4_S|S|S|S"
1442,203,6,"a","PRE",203,"a_S"
1443,203,7,"luy","PRO:pers",203,"il|loi1_S|S"
1444,203,8,"veneis","VER",203,"venir_*+Z"
1445,203,9,",","PON",203,","
1446,204,1,"a","PRE",204,"a_S"
1447,204,2,"vos","PRO:pers",204,"vos1_S"
1448,204,3,"le","PRO:pers",204,"il_S"
1449,204,4,"veult","VER",204,"vëoir_*+IdMMd"
1450,204,5,"tout","PRO:ind",204,"tot_S"
1451,204,6,"dire","VER",204,"dire_+MIT"
1452,204,7,"et","CON:coord",204,"et_S"
1453,204,8,"conteir","VER",204,"conter_*+Z"
1454,204,9,".","PON",204,"."
1455,205,1,"a","PRE",205,"a_S"
1456,205,2,"luy","PRO:pers",205,"il|loi1_S|S"
1457,205,3,"yrons","VER",205,"aler_*+CIM"
1458,205,4,"mult","ADV",205,"mout_I"
1459,205,5,"volentire","NOM",205,"<unknown>"
1460,205,6,",","PON",205,","
1461,206,1,"car","CON:coord",206,"car_S"
1462,206,2,"de","PRE",206,"de_+S"
1463,206,3,"obeir","VER",206,"obëir_+IdMdTd"
1464,206,4,"a","PRE",206,"a_S"
1465,206,5,"ly","PRO:pers",206,"il_S"
1466,206,6,"sumes","VER",206,"estre_MI"
1467,206,7,"appareilhiez","VER",206,"<unknown>"
1468,206,8,".","PON",206,"."
1469,207,1,"dit","VER",207,"dire_+CMI"
1470,207,2,"moy","PRO:pers",207,"je_S"
1471,207,3,"où","ADV:inter",207,"où_T"
1472,207,4,"jhesucrist","NOM",207,"<unknown>"
1473,207,5,"doit","VER",207,"devoir|dire_+CMI|+M"
1474,207,6,"naistre","VER",207,"naistre|nasquir_+MIT|M"
1475,208,1,"qui","PROCON",208,"qui_S"
1476,208,2,"de","PRE",208,"de_+S"
1477,208,3,"monde","NOM",208,"monde1|monde_+IT|CI"
1478,208,4,"seirat","VER",208,"<unknown>"
1479,208,5,"sire","NOM",208,"seignor|sire2_+CIT|+T"
1480,208,6,"et","CON:coord",208,"et_S"
1481,208,7,"maistre","NOM",208,"mitre1_+T"
1482,208,8,".","PON",208,"."
1483,209,1,"or","ADV",209,"or4|or_+IT|CI"
1484,209,2,"escouteis","VER",209,"<unknown>"
1485,209,3,",","PON",209,","
1486,209,4,"roy","NOM",209,"roi_C"
1487,209,5,"trespuissant","VER",209,"<unknown>"
1488,209,6,",","PON",209,","
1489,210,1,"je","PRO:pers",210,"je_S"
1490,210,2,"vos","PRO:pers",210,"vos1_S"
1491,210,3,"diraie","VER",210,"dire_+M"
1492,210,4,"en","PRE",210,"en1_+S"
1493,210,5,"veriteit","NOM",210,"verité_+Z"
1494,210,6,"del","PREDET:de",210,"de+le_S"
1495,210,7,"enfant","NOM",210,"enfant_+CIT"
1496,211,1,"dont","PRO:invar",211,"dont_S"
1497,211,2,"nos","PRO:pers",211,"nos1_S"
1498,211,3,"enquereis","VER",211,"<unknown>"
1499,211,4,"maintenant","ADV",211,"maintenant_+IT"
1500,211,5,";","PON",211,";"
1501,212,1,"sachiés","VER",212,"savoir_+M"
1502,212,2,",","PON",212,","
1503,212,3,"noble","ADJ",212,"noble1|noble_+IT|CI"
1504,212,4,"roy","NOM",212,"roi_C"
1505,212,5,"et","CON:coord",212,"et_S"
1506,212,6,"bons","ADJ",212,"bon_+CI"
1507,212,7,"signeur","NOM",212,"seignor_+C"
1508,212,8,",","PON",212,","
1509,213,1,"qu","PROCON",213,"que1|que2|que3|que4_S|S|S|S"
1510,213,2,"il","PRO:pers",213,"il_S"
1511,213,3,"nasterat","VER",213,"<unknown>"
1512,213,4,"en","PRE",213,"en1_+S"
1513,213,5,"bethleem","NPR",213,"bethleem_Z"
1514,213,6,",","PON",213,","
1515,214,1,"asseis","ADV",214,"assez_+Z"
1516,214,2,"pres","ADV",214,"près_IId"
1517,214,3,"de","PRE",214,"de_+S"
1518,214,4,"iherusalem","NPR",214,"<nolem>"
1519,214,5,",","PON",214,","
1520,215,1,"et","CON:coord",215,"et_S"
1521,215,2,"che","VER",215,"<unknown>"
1522,215,3,"trouons","VER",215,"trover_*+I"
1523,215,4,"en","PRE",215,"en1_+S"
1524,215,5,"nos","DET:poss",215,"nostre_S"
1525,215,6,"escript","NOM",215,"escrit_+Z"
1526,215,7,",","PON",215,","
1527,216,1,"que","PROCON",216,"que3_S"
1528,216,2,"les","DET:def",216,"le_S"
1529,216,3,"prophete","NOM",216,"profete_+IT"
1530,216,4,"nos","PRO:pers",216,"nos1_S"
1531,216,5,"ont","VER",216,"avoir|devoir_+CIM|+M"
1532,216,6,"laisiét","VER",216,"<unknown>"
1533,216,7,".","PON",216,"."
1534,217,1,"or","ADV",217,"or4|or_+IT|CI"
1535,217,2,"entendeis","VER",217,"entendre_+M"
1536,217,3,",","PON",217,","
1537,217,4,"mon","DET:poss",217,"mon1_S"
1538,217,5,"bien","NOM",217,"bien2|bien_+IT|CI"
1539,217,6,"amez","VER",217,"amer1|amer_+I|MI"
1540,217,7,"peuple","NOM",217,"pueple_+T"
1541,217,8,",","PON",217,","
1542,218,1,"je","PRO:pers",218,"je_S"
1543,218,2,"enten","VER",218,"entendre_+M"
1544,218,3,"chose","NOM",218,"chose_+CIT"
1545,218,4,"fort","ADJ",218,"fort_+IT"
1546,218,5,"meruelleuse","ADJ",218,"<unknown>"
1547,218,6,",","PON",218,","
1548,219,1,"car","CON:coord",219,"car_S"
1549,219,2,",","PON",219,","
1550,219,3,"solonc","PRE",219,"selonc_S"
1551,219,4,"les","DET:def",219,"le_S"
1552,219,5,"dis","NOM",219,"di_+I"
1553,219,6,"de","PRE",219,"de_+S"
1554,219,7,"mes","DET:poss",219,"mon1_S"
1555,219,8,"clerc","NOM",219,"clerc_+CIT"
1556,219,9,",","PON",219,","
1557,220,1,"unc","ADV",220,"onque_+I"
1558,220,2,"aultre","ADJ",220,"autre_Z"
1559,220,3,"roy","NOM",220,"roi_C"
1560,220,4,"serat","VER",220,"estre|seoir_MI|M"
1561,220,5,"signeur","NOM",220,"seignor_+C"
1562,220,6,"et","CON:coord",220,"et_S"
1563,220,7,"maistre","NOM",220,"mitre1_+T"
1564,220,8,",","PON",220,","
1565,221,1,"et","CON:coord",221,"et_S"
1566,221,2,"est","VER",221,"ester|estre1_+M|+I"
1567,221,3,"ja","ADV",221,"ja_+CIT"
1568,221,4,"neis","ADV",221,"nois|nëis_+Td|Id"
1569,221,5,"en","PRE",221,"en1_+S"
1570,221,6,"bethleem","NPR",221,"bethleem_Z"
1571,221,7,";","PON",221,";"
1572,222,1,"ons","PRO:invar",222,"on_S"
1573,222,2,"le","PRO:pers",222,"il_S"
1574,222,3,"dit","VER",222,"dire_+CMI"
1575,222,4,"partout","ADV",222,"par_tot_Z"
1576,222,5,"iherusalem","NPR",222,"<nolem>"
1577,222,6,".","PON",222,"."
1578,223,1,"je","PRO:pers",223,"je_S"
1579,223,2,"prens","VER",223,"prendre_+M"
1580,223,3,"congiét","NOM",223,"congié_+Z"
1581,223,4,"a","PRE",223,"a_S"
1582,223,5,"vos","PRO:pers",223,"vos1_S"
1583,223,6,",","PON",223,","
1584,223,7,"mon","DET:poss",223,"mon1_S"
1585,223,8,"peuple","NOM",223,"pueple_+T"
1586,223,9,";","PON",223,";"
1587,224,1,"a","PRE",224,"a_S"
1588,224,2,"paine","NOM",224,"peine_+CT"
1589,224,3,"que","PROCON",224,"que3_S"
1590,224,4,"je","PRO:pers",224,"je_S"
1591,224,5,"ne","PRO:clit",224,"en2_S"
1592,224,6,"crieue","VER",224,"crever_+M"
1593,224,7,"de","PRE",224,"de_+S"
1594,224,8,"doeulle","NOM",224,"<unknown>"
1595,224,9,";","PON",224,";"
1596,225,1,"je","PRO:pers",225,"je_S"
1597,225,2,"ne","PRO:clit",225,"en2_S"
1598,225,3,"vos","PRO:pers",225,"vos1_S"
1599,225,4,"gouerneraie","VER",225,"<unknown>"
1600,225,5,"plus","ADV",225,"plus_CI"
1601,225,6,";","PON",225,";"
1602,226,1,"che","PRO:invar",226,"ce1_S"
1603,226,2,"poise","VER",226,"peser_+IIdM"
1604,226,3,"moy","PRO:pers",226,"je_S"
1605,226,4,";","PON",226,";"
1606,226,5,"adieu","NOM",226,"<unknown>"
1607,226,6,"mon","DET:poss",226,"mon1_S"
1608,226,7,"peuple","NOM",226,"pueple_+T"
1609,226,8,"!","PON",226,"!"
1610,227,1,"o","PRE",227,"o4_+S"
1611,227,2,"herode","NPR",227,"herode_Z"
1612,227,3,"!","PON",227,"!"
1613,227,4,"redoubté","VER",227,"<unknown>"
1614,227,5,"roy","NOM",227,"roi_C"
1615,227,6,"!","PON",227,"!"
1616,228,1,"entendeis","VER",228,"entendre_+M"
1617,228,2,",","PON",228,","
1618,228,3,"parleis","VER",228,"parler_*+M"
1619,228,4,"a","PRE",228,"a_S"
1620,228,5,"nos","PRO:pers",228,"nos1_S"
1621,228,6,"!","PON",228,"!"
1622,229,1,"jamais","ADV",229,"ja|jamais_+IT|C"
1623,229,2,"aultre","ADJ",229,"autre_Z"
1624,229,3,"roy","NOM",229,"roi_C"
1625,229,4,"ne","PRO:clit",229,"en2_S"
1626,229,5,"prenderons","VER",229,"prendre_+M"
1627,230,1,"ne","PRO:clit",230,"en2_S"
1628,230,2,"a","VER",230,"avoir_+CMI"
1629,230,3,"ly","PRO:pers",230,"il_S"
1630,230,4,"ne","PRO:clit",230,"en2_S"
1631,230,5,"obeisserons","VER",230,"<unknown>"
1632,230,6,";","PON",230,";"
1633,231,1,"et","CON:coord",231,"et_S"
1634,231,2,"de","PRE",231,"de_+S"
1635,231,3,"tout","PRO:ind",231,"tot_S"
1636,231,4,"vos","PRO:pers",231,"vos1_S"
1637,231,5,"reconforteis","VER",231,"<unknown>"
1638,231,6,",","PON",231,","
1639,232,1,"car","CON:coord",232,"car_S"
1640,232,2,"nos","PRO:pers",232,"nos1_S"
1641,232,3,"vous","PRO:pers",232,"vos1_S"
1642,232,4,"tenrons","VER",232,"tenoir_*M"
1643,232,5,"loyalté","VER",232,"<unknown>"
1644,233,1,"et","CON:coord",233,"et_S"
1645,233,2,"jamais","ADV",233,"ja|jamais_+IT|C"
1646,233,3,"en","PRE",233,"en1_+S"
1647,233,4,"nostre","DET:poss",233,"nostre_S"
1648,233,5,"terre","NOM",233,"terre_+CIT"
1649,234,1,"n","PRO:clit",234,"en2_S"
1650,234,2,"arons","VER",234,"avoir_+M"
1651,234,3,"aultre","ADJ",234,"autre_Z"
1652,234,4,"roy","NOM",234,"roi_C"
1653,234,5,"ne","PRO:clit",234,"en2_S"
1654,234,6,"maistre","NOM",234,"mitre1_+T"
1655,235,1,"et","CON:coord",235,"et_S"
1656,235,2,",","PON",235,","
1657,235,3,"se","DET:poss",235,"son4_S"
1658,235,4,"unc","ADV",235,"onque_+I"
1659,235,5,"aultre","ADJ",235,"autre_Z"
1660,235,6,"veuit","VER",235,"<unknown>"
1661,235,7,"regneir","VER",235,"<unknown>"
1662,235,8,",","PON",235,","
1663,236,1,"nos","PRO:pers",236,"nos1_S"
1664,236,2,"le","PRO:pers",236,"il_S"
1665,236,3,"twerons","VER",236,"<unknown>"
1666,236,4,"sens","PRE",236,"sans_+S"
1667,236,5,"demoree","NOM",236,"demoree_+IT"
1668,236,6,".","PON",236,"."
1669,237,1,"or","ADV",237,"or4|or_+IT|CI"
1670,237,2,"vengne","VER",237,"<unknown>"
1671,237,3,"auant","ADV",237,"avant_*IT"
1672,237,4,",","PON",237,","
1673,237,5,"mon","DET:poss",237,"mon1_S"
1674,237,6,"messagire","NOM",237,"<unknown>"
1675,237,7,",","PON",237,","
1676,238,1,"car","CON:coord",238,"car_S"
1677,238,2,"grant","ADJ",238,"grant_+CIT"
1678,238,3,"besongne","NOM",238,"<nolem>"
1679,238,4,"m","PRO:pers",238,"je_S"
1680,238,5,"est","VER",238,"ester|estre1_+M|+I"
1681,238,6,"soruenue","VER",238,"<unknown>"
1682,238,7,".","PON",238,"."
1683,239,1,"tres","ADV",239,"tres|très_I|IIdTd"
1684,239,2,"redoubteit","VER",239,"<unknown>"
1685,239,3,"et","CON:coord",239,"et_S"
1686,239,4,"puissant","ADJ",239,"poissant_+IT"
1687,239,5,"roy","NOM",239,"roi_C"
1688,239,6,",","PON",239,","
1689,240,1,"queil","ADJ",240,"quel_C"
1690,240,2,"chose","NOM",240,"chose_+CIT"
1691,240,3,"vos","PRO:pers",240,"vos1_S"
